created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sat Nov 04 13:12:45 +0000 2023;1720791190696792242;"@danielht2009 @Dennysiregar7 Yang lebih gede lagi gerindra masalah foot estate 2 hektar pohon abis footnya gagal uang pohonnya ke mana coba 😂😂 dan di kasus ini melibat kan banya kalangan mentri trus masalah ikn yang secara umum kita tau itu lahan milik prabowo dan kroninya 🤣 , trus masalah Alutsista";0;3;3;36;in;1576096995961294849;1720663080416481474;sahabat06040072;https://twitter.com/sahabat06040072/status/1720791190696792242
Sat Nov 04 00:40:28 +0000 2023;1720601872439132494;"Connie bukan pengamat kaleng-2 dia bahas masalah IKN dr segi keamanan, perang ukraina vs Rusia. Ulasan dia Gibran jd wapres bowo jg masuk akal, dia sendiri awalnya salut sm perjuangan bowo. Gmn sih ?! 🤦";0;0;0;0;in;190955517;1720601872439132494;seloajiwidodo;https://twitter.com/seloajiwidodo/status/1720601872439132494
Sat Nov 04 00:16:51 +0000 2023;1720595931375284385;"@jokowi Gini amat pemimpin negara, bukannya ngurus rakyat yg lagi kelaparan, menanggung harga bahan Poko yg melondak, kenaikan BBM dkk tp malah tp malah ngurusin IKN yg jelas2 SDH ada ulyg ngurus nya OTORITA, pulang pak , LG lama KLO ada masalah pasti ngeles, rakyat &amp  negara membutuhkan";0;0;0;0;in;1663132791012483073;1720252630621118789;CireongNV;https://twitter.com/CireongNV/status/1720595931375284385
Fri Nov 03 23:58:08 +0000 2023;1720591219947167947;"@Babamovic @Miduk17 Makanya, utk masalah IKN dan Food Estate, saya pribadi kurang setuju jg mengenaj proyek ini, krn rawan korupsi.  Perkuat dulu system monitoring pelaksanaan. Buat Program Pencegahan Korupsi, Krn saat ini system tdk berjalan baik, buktinya proyek BTS, bisa jebol.";0;1;0;0;in;1603573183545630720;1720278722631410110;joshuarachmat88;https://twitter.com/joshuarachmat88/status/1720591219947167947
Fri Nov 03 23:30:27 +0000 2023;1720584252470046822;"IKN Bukan Solusi Perbaiki Masalah Jakarta, Dosen Australia Ungkap Hal Sebaliknya https://t.co/s878OOa8BU";0;0;0;0;in;1219947729155047424;1720584252470046822;zonajakarta1;https://twitter.com/zonajakarta1/status/1720584252470046822
Fri Nov 03 17:47:32 +0000 2023;1720497957097894005;"@jogmfs Aku yo bingung e, meh bahas bab pemilu sek opo bahas perkoro IKN, masalah bab udan ra teko2.";0;0;0;0;in;1507363861501923332;1720470902952132613;NasrulOri;https://twitter.com/NasrulOri/status/1720497957097894005
Fri Nov 03 16:21:22 +0000 2023;1720476272600760536;"@PartaiSocmed Masalah tanah sebenernya kayak dirempang, dan IKN, bedanya hanya Undang-undang";0;0;0;0;in;1092958177;1720475025705419121;pandandjati;https://twitter.com/pandandjati/status/1720476272600760536
Fri Nov 03 14:51:47 +0000 2023;1720453728128712841;"@abel_gunawan @aniesbaswedan @ganjarpranowo @jokowi @gibran_tweet @prabowo Gak masalah, kan hasim pengusaha indonesia jg, klau kamu punya uang kenapa ngga ikutan jd investor di IKN??";0;1;0;1;in;815290931003826176;1720449889182810208;blantik_pedhet1;https://twitter.com/blantik_pedhet1/status/1720453728128712841
Fri Nov 03 12:44:36 +0000 2023;1720421718626549947;"Tak masalah aku dikatain Wanita Jalang Oleh seorg KUTU LONCAT 🥰  Proyek IKN ini bkn ambisi sorg Jokowi ! Hy krn JKW sdh DIHALALKAN U/ dibully  jghttps://amp.kompas.com/nasional/read/2022/03/02/21161811/pemindahan-ibu-kota-negara-gagasan-soekarno-mimpi-soeharto-dan-upaya-jokowi https://t.co/1mfyN2HXKl";0;1;0;0;in;1245941612275851265;1720421718626549947;Dyananjani89;https://twitter.com/Dyananjani89/status/1720421718626549947
Fri Nov 03 08:06:29 +0000 2023;1720351730339332161;"@tempodotco kalo , misal ,  nanti ,  di +62 ,  IKN jadi masalah hukum ,  para babu jokowi pada khawatir , juga (kah)   = karma";0;0;0;0;in;1134658400623575041;1720349206479876163;j_sulut;https://twitter.com/j_sulut/status/1720351730339332161
Fri Nov 03 07:18:23 +0000 2023;1720339622784589946;"@kompascom Ini Pengalihan Issue... Pembangunan IKN LANJUTKAN saja... Tinggal nanti menunggu pemerintah selanjutnya membentuk tim Audit apakah keputusan IKN sarat dg Kepentingan atau tidak , terlepas itu semua ada masalah serius di negeri ini YAITU KASUS MK .. yang hrs di selesaikan .! HARUS";0;0;0;0;in;1714228415040237568;1720223160052937211;matrix250369;https://twitter.com/matrix250369/status/1720339622784589946
Fri Nov 03 04:23:07 +0000 2023;1720295518658773252;"@jokowi Kajian "Ibu Kota Baru Buat Siapa?" memberikan gambaran pembangunan IKN ini diwarnai oleh berbagai kontroversi, termasuk masalah transparansi, partisipasi publik, dan dampak lingkungan.   Pembangunan IKN tidak memiliki tujuan yang jelas dan terukur sejak proses perencanaan.…";0;0;7;27;in;1252109670245752832;1720295033679806500;bersihkan_indo;https://twitter.com/bersihkan_indo/status/1720295518658773252
Fri Nov 03 01:23:16 +0000 2023;1720250254656930214;"@VIVAcoid Udah lah pak tuh IKN buat keluarga jajaran @ikn_id aja .. kan gede2 tuh tunjangannya...  Ga mampu kami yg jelata sekolah di NIS. Nanti bisa jd malah timbul masalah baru, diskriminasi anak2 sekolah..";0;0;0;4;in;1532037881761759232;1720001610406092808;ASN_UnderCover;https://twitter.com/ASN_UnderCover/status/1720250254656930214
Fri Nov 03 01:20:10 +0000 2023;1720249476336787839;"@M4ngU5il Betul sekali utamakan urusan yang sangat urgen dulu, masalah isi perut baru bangun IKN";0;0;0;0;in;429506281;1720248460501467414;ali334747;https://twitter.com/ali334747/status/1720249476336787839
Fri Nov 03 01:11:02 +0000 2023;1720247178004938877;"@lea_liu @INDONESIAPERKS4 @jokowi @officialMKRI Menurut yg saya pahami bukan karena beda pilihan,  namun masalah Jaminan  IKN akan berjalan terus ditengah memanasnya Politik saat ini,  maka Beliau mengingatkan agar para pengusaha tidak menyampaikan pendapat yang keliru ...  Sudah di pahami belum ... ? ...";0;1;0;0;in;1440636881461387264;1720011995897094368;BambangNoeryan4;https://twitter.com/BambangNoeryan4/status/1720247178004938877
Fri Nov 03 00:58:29 +0000 2023;1720244017622053199;"@jokowi kalo sekelas presiden sudah cawe-cawe IKN berarti memang ada masalah dgn IKN sehingga investor ogah ikut  bergabung";0;0;1;0;in;1375229629489799170;1720208208080638362;MajuTerus____;https://twitter.com/MajuTerus____/status/1720244017622053199
Fri Nov 03 00:16:23 +0000 2023;1720233425490379009;"@jokowi Seluruh dunia skrg fokus utk pemenuhan pangan negara mereka, tp anda masih berambisi membuat IKN yg tidak akan menyelesaikan masalah pangan negri ini, hanya demi legacy anda sj. Sangat picik dan egois ! Rakyat butuh solusi pangan bukan IKN ini  Berpikirlah, masa anda akan habis";0;0;0;0;in;162627606;1720208208080638362;sulaimanariefst;https://twitter.com/sulaimanariefst/status/1720233425490379009
Fri Nov 03 00:15:59 +0000 2023;1720233324537667977;"Wajah terkadang sering menipu. Tapi kelakuan bisa menunjukkan kepribadian seseorang.  ...IKN merupakan warisan paling bermasalah dari Jokowi. Masalah tersebut bahkan dimulai dari awal gagasan yang digulirkan hingga sekarang pembangunannya tengah dikebut. https://t.co/GVR12XLuqO";0;0;0;0;in;1398702978421297161;1720233324537667977;SalamDuaDJ;https://twitter.com/SalamDuaDJ/status/1720233324537667977
Thu Nov 02 23:58:48 +0000 2023;1720229000134762948;"@orlinramadhani @liputan6dotcom BUMN Karya itu banyak hutangnya dan belum terselesaikan, apalagi masalah dengan para vendor. Kalau dilibatkan banyak bangun IKN malah makin parah hutangnya, jutru malah memberatkan operasional BUMN itu sendiri.";0;0;0;0;in;1423377708;1720005902005375222;margabagus;https://twitter.com/margabagus/status/1720229000134762948
Thu Nov 02 22:10:51 +0000 2023;1720201831752876427;"@Dandhy_Laksono dan ada peraturan sejak 2022 area di seputaran ikn warga dilarang melakukan jual beli transaksi tanah, jd para pjb notaris pertanahan dilarang membantu melakukan prosesi jual beli, lha.. itu tanah surat tanah punya siapa, kan punya warga, warga kepengen jual emang masalah, done https://t.co/Y9NcQaLGEX";0;1;1;0;in;1490973028145983490;1720105876227579918;octa_jzn;https://twitter.com/octa_jzn/status/1720201831752876427
Thu Nov 02 16:00:55 +0000 2023;1720108735048434072;"@WitjArif @msaid_didu Bukan masalah penuh sesaknya jakarta. Tp IKN ini sgt kental aroma dagangnya. Bagaimana mungkin Kalimantan dgn tanah yg luas tp memilih membangun jalan tol utk akses ibukota negara. Rakyat yg memiliki negara hrs membayar utk datang ke ibu kota negaranya sendiri itu guoblok banget";0;1;0;0;in;1194978102029340673;1719889392196792373;Sigmahalim;https://twitter.com/Sigmahalim/status/1720108735048434072
Thu Nov 02 13:05:40 +0000 2023;1720064632487104722;"@elpoghu @korantempo Tidak masalah bangun kereta cepat, tidak mslh bangun IKN asalkan duitnya dari sumber terpercaya, tidak meninggalkan mslh berkelanjutan dan dikelola dgn baik. Kyknya mah ya negara ini sih mampu asalkan penghasilan dari sumber dayanya dikelola dgn baik bisa aj klo sabar mah.";0;1;0;1;in;1376371695854833664;1719929502640509350;LiaDadi3;https://twitter.com/LiaDadi3/status/1720064632487104722
Thu Nov 02 12:14:38 +0000 2023;1720051791080182009;"@kompascom Biarlah presiden terpilih nanti saja yg memikirkan IKN ini perlu dilanjutkan atau dipending dulu?  Masih banyak urusan rakyat yg perlu diselesaikan segera selain IKN itu. Apa tdk lbh baik kita selesaikan dulu masalah SANDANG PANGAN warga Indonesia ini?";0;1;0;1;in;1663766435490050049;1719974907524821129;MuMaryanto;https://twitter.com/MuMaryanto/status/1720051791080182009
Thu Nov 02 10:01:33 +0000 2023;1720018298967060638;"Nah,masalah harga sembako yang tinggi, pajak yang naik, kasus rempang, ikn, kereta cepat, uu cipta kerja, mencla mencle, cawe2. Dll Maka siapa pun yg didukung jokowi akan kalah,, masyarakat akan mengadili di TPS.  Sangat setuju dengan suara rakyat yang ada di video ini..mkmkmkmk https://t.co/dXJG3SRHCL";1;0;0;0;in;1658428855;1720018298967060638;refpd;https://twitter.com/refpd/status/1720018298967060638
Thu Nov 02 07:29:03 +0000 2023;1719979918975779226;"Gedung dan alat kesehatan tak menjadi masalah. Hanya saja, ketersediaan tenaga kesehatan menjadi tantangan dalam menyediakan layanan kesehatan di IKN https://t.co/429pVUGih5";0;0;0;0;in;874558344593195008;1719979918975779226;validnewsid;https://twitter.com/validnewsid/status/1719979918975779226
Thu Nov 02 05:28:49 +0000 2023;1719949661228917181;"@PreciosaKanti @jokowi @ridwankamil Manusia yg ga paham satu masalah lalu buat narasi dan opini bodoh seperti ini. Semakin menunjukan kebodohannya. RK itu orang Golkar dan seorang arsitek. Diajak biar bisa berikan ide utk pembangunan IKN. Stop tunjuk kebodohan.  😁😁😁";0;0;0;1;in;1326612023174590465;1719837231853277240;BatuKepla;https://twitter.com/BatuKepla/status/1719949661228917181
Thu Nov 02 05:24:16 +0000 2023;1719948518192976075;"@lintang_ayoe Dilema sebenarnya masalah semua ini dengan Pak Jokowi.  Fokus dia ke IKN yg para investor hanya mau inves bila Presidennya Jokowi.  Hal itu buat semua porak poranda. Lagi lagi JOKOWI PRABOWO yg ingin berkuasa di tahun politik saat ini lebih dominan jd pusat perhatian. https://t.co/itNcuSIzYu";0;0;0;1;in;1556789140435324929;1719942949608534266;Kanjeng2022;https://twitter.com/Kanjeng2022/status/1719948518192976075
Thu Nov 02 05:20:26 +0000 2023;1719947553377333450;"@Mi73Hel @__AnakKolong @ganjarpranowo @mohmahfudmd Urusan saya nanya @ganjarpranowo urusan lain. Itu soal sikap independensi dia sebagai capres. Sebagai rakyat yg akan memilih, gue perlu tahu. Ya, Ganjar jawablah.   Tapi soal IKN ngerem investasi, apa urusannya sama gue? Kalianlah yg nggak waras campur aduk semua masalah.";0;1;0;0;in;212556642;1719940732956635420;karman_mustamin;https://twitter.com/karman_mustamin/status/1719947553377333450
Wed Nov 01 16:41:28 +0000 2023;1719756551442055648;"@jokowi MANTAP Pa Dhe @jokowi ... telah menjawab dengan bukti tentang KERESAHAN  sebagian RAKYAT yang Nantinya tinggal di IKN mengenai masalah PENDIDIKAN bagi Putra Putrinya....❤🇮🇩❤";0;0;0;1;in;1535108998638501889;1719752892792570077;satriawiguna77;https://twitter.com/satriawiguna77/status/1719756551442055648
Wed Nov 01 20:52:11 +0000 2023;1719819649922277816;"@erickthohir juaalan trs  IKN..kek masalah indonesia cuma IKN saja saattt";0;0;0;0;in;392066337;1719718870507041027;CumiRockRoll;https://twitter.com/CumiRockRoll/status/1719819649922277816
Wed Nov 01 23:00:55 +0000 2023;1719852045786907046;"@AzadiRio Kamu NAKES. HARUSNYA CERDAS.  KALAU JKW MAU CARI AMAN. Cukup ikut OMA.  SEMUA PARTAI BESAR pasti ikut gabung.  Semua masalah bisa ditutupi.  Apalagi Jkw sudah memberikan segudang prestasi. - PAHAM, Kenapa Jkw sampai harus gabung OPA?  Sampai harus korbankan GRR?  IKN terancam https://t.co/4uyomz0BfC";1;0;0;0;in;1411339937572528129;1719541093401010601;YoYoAyo17845;https://twitter.com/YoYoAyo17845/status/1719852045786907046
Wed Nov 01 14:59:08 +0000 2023;1719730799094989027;"@HmfaqihA Pak Ganjar Presiden setidaknya bisa meneruskan pembangunan Pak Jokowi IKN, insfrastruktur serta program" lainya. Masalah hukum,. Pak MD semoga bisa menerapkan Hukuman mati bagi Koruptor🙏";0;0;0;2;in;1083945813850509312;1719726755597160729;Agungbs81;https://twitter.com/Agungbs81/status/1719730799094989027
Wed Nov 01 09:29:43 +0000 2023;1719647900089926028;"ngomong2 masalah IKN tetiba kepikiran, kan tiket pesawat mahal ya ke sana.. perjalanan dinas makin mahal donk? beban negara buat budgetnya juga bakal lebih mahal donk ya? :(";0;0;0;0;in;233117397;1719647900089926028;f_m_syah;https://twitter.com/f_m_syah/status/1719647900089926028
Tue Oct 31 14:23:02 +0000 2023;1719359327390343415;"@HensuAja @YRadianto @jokowi @jokowi lagi kalap bingung  Penerawangan ku ini masalah duit IKN, yg sangat besar,  Alloh sedang bekerja membuka topeng Jokowi, tunggu kejutan kejutan Berikut Tuhan Lindungilah Rakyat Indonesia dr Durjana Serakah ini https://t.co/P5iPwDvhrF";0;0;0;0;in;1860445802;1719350336396439597;Simbah_merapi;https://twitter.com/Simbah_merapi/status/1719359327390343415
Tue Oct 31 09:34:16 +0000 2023;1719286658183622780;"@FuzaFirdaus Mirip2 IKN, orang2 yg protes soal IKN itu karena mereka gak tau apa2  *di luar konteks masalah lingkungan https://t.co/YpWq91G4OD";0;0;0;2;in;744253;1718964251841446136;DeilyUpdate;https://twitter.com/DeilyUpdate/status/1719286658183622780
Mon Oct 30 23:56:48 +0000 2023;1719141334370693611;"Mang ngak ada yg beres proyek rezim ini, kereta cepat bikin warga san hutang LRT kayak gini bentar lg akan muncul masalah IKN krn di paksakan  🤦🏻‍♂️  Banyak Masalah, LRT Jabodebek Dihentikan Sementara? https://t.co/25HnehXND0 lewat @okezonenews";0;0;0;0;in;84040794;1719141334370693611;mak_bento;https://twitter.com/mak_bento/status/1719141334370693611
Mon Oct 30 14:00:30 +0000 2023;1718991268938924314;"@OposisiCerdas Kacau... Stop dukunglah kalau begitu..!! Jelas IKN itu bukan masalah Pembangunannya.. tapi masalah Rencana di balik Pembangunan itu..!!!";0;0;0;0;in;1671860551578955776;1718799488578715899;AJegrik74528;https://twitter.com/AJegrik74528/status/1718991268938924314
Mon Oct 30 07:12:49 +0000 2023;1718888672177897588;"@Miduk17 @ganjarpranowo @mohmahfudmd @ArsjadRasjid Berantas korupsi harus wapres dulu ya mpud,sama dong ama mukidi,ngatasi masalah DKI harus jadi presiden dulu,tapi nyatanya malah bikin IKN,busyit deh semua omongan kalian";0;0;0;0;in;1039424268;1718595867622666399;Alexand31916378;https://twitter.com/Alexand31916378/status/1718888672177897588
Mon Oct 30 06:09:48 +0000 2023;1718872814625988765;"@tempodotco Siplongo pengen lagecy , padahal hanya sisakan Hutang dan masalah , IKN nanti jika jadi diakui joko sebagai karya , padahal cuman bangun sebagian kecil dari total area perencanaan";0;0;0;1;in;1603583313142091776;1718812490363261383;kimi198021;https://twitter.com/kimi198021/status/1718872814625988765
Mon Oct 30 02:15:44 +0000 2023;1718813910634225948;"@haidar_arash68 @susipudjiastuti Tujuan ikn dibangun kan ga cuma masalah gempa tapi pemerataan juga. Jaman belanda juga saya rasa ga tau kalo kalimantan dilewati jalur gempa. Kenapa dihubung2kan dengan "Belanda lebih tau"?";0;0;0;0;in;1442167876555730944;1718793513188642834;masjowoya;https://twitter.com/masjowoya/status/1718813910634225948
Mon Oct 30 00:17:02 +0000 2023;1718784035613458833;"@ERaksasa @Miduk17 Bod*h mas? Kondisi sekarang beda. Beliau kecewa dg kondisi sekarang. Bukan masalah IKN.";0;2;0;0;in;986082289;1718560729819910189;Dwi_Pribadi;https://twitter.com/Dwi_Pribadi/status/1718784035613458833
Sun Oct 29 05:04:42 +0000 2023;1718494041963471106;"@AlexirwanI @kurawa Gw juga pemilih jokowi 2x tapi buka mata dong... Di periode jokowi kedua KPK disunat, kasus mahkamah keluarga, kereta cepat dijamin apbn, belom lagi semua mentri yg korupsi. Ini blm masalah IKN yg banyak bnr";0;0;0;0;in;81079030;1718480268221407438;integreet;https://twitter.com/integreet/status/1718494041963471106
Sat Oct 28 14:13:21 +0000 2023;1718269725212614689;"@kumparan Bisa jadi IKN sumber masalah kedepan bagi bangsa. Tidak urgensi saat ini. Atau lokasi IKN akan diubah menjadi pusat pengelolaan paru2 hutan Indonesia..";0;0;0;0;in;1518029679306809344;1718031216363163727;RizalRi27840524;https://twitter.com/RizalRi27840524/status/1718269725212614689
Sat Oct 28 06:18:12 +0000 2023;1718150151930618332;"@kumparan Ngapain juga mikirin IKN yg banyak masalah, belum siap dipaksa jadi kaya kisah Roro Jonggrang saja";0;0;0;0;in;2918272745;1718031216363163727;diedadarajat;https://twitter.com/diedadarajat/status/1718150151930618332
Sat Oct 28 02:58:03 +0000 2023;1718099783804743740;"Sudah dibilang, percaya IKN bakal menyelesaikan banyak masalah aja udah aneh";0;0;0;0;in;3246910771;1718099783804743740;everaithings;https://twitter.com/everaithings/status/1718099783804743740
Sat Oct 28 00:13:08 +0000 2023;1718058277622382963;"@kumparan IKN akan tetap jalan, tapi gak maruk gila seperti yg saat ini dijalankan, ada budget yg dianggarkan, cukup 3% lah dari budget anggaran nasional, tidak membebani keuangan negara dan rakyat tentunya dapat terus merasakan fungsi pemerintah, 100thn baru selesai pun tdk masalah, done";0;0;1;4;in;1490973028145983490;1718031216363163727;octa_jzn;https://twitter.com/octa_jzn/status/1718058277622382963
Fri Oct 27 16:21:50 +0000 2023;1717939671639134405;"@yunartowijaya Apa yg terbuka? Banteng dendam ke lurah sejak lama? Anak banteng juga mau nyapres? IKN mau disabot?  Lurah mau 3 periode? Apa masalah kalo mmg bisa terpilih lewat pemilu? Proklamator saja jd presiden seumur hidup.";0;1;0;1;in;233736071;1717913498913779732;nimidnec;https://twitter.com/nimidnec/status/1717939671639134405
Fri Oct 27 10:34:55 +0000 2023;1717852368522576050;"@Kopirobusta9 Diantaranya ini.PDIP takut kalah.Krn kekalahan PDIP akan membawa malapetaka .Harus pertanggungjawab utang,jika IJazah Jokowi Palsu,Masalah IKN,Kemudian yang paling Fatal,masalah Dinasti dan Nepotisme yang di bangun baik dgn Kroni² maupun keluarganya sendiri.";0;0;0;1;in;1509700424018063369;1717847424285474977;MocangTian;https://twitter.com/MocangTian/status/1717852368522576050
Fri Oct 27 10:00:03 +0000 2023;1717843594781024717;"Investor di Kaltim sering keluhkan masalah air. Pemprov harus atasi hambatan ini untuk dorong pertumbuhan industri. Kebijakan yang sinergis antara daerah dan IKN sangat diperlukan. #ikn #kaltim https://t.co/KBoesR0AKR";0;0;0;0;in;3312427500;1717843594781024717;prokaldotco;https://twitter.com/prokaldotco/status/1717843594781024717
Fri Oct 27 06:10:35 +0000 2023;1717785846039064652;"@WiniYlita ngebahas aja masalah IKN gak mau gimana bisa di percaya mau ngelanjutin ??? Mikir mikir min";0;0;0;0;in;1548508325960351744;1717756755105734746;Kenzu_001;https://twitter.com/Kenzu_001/status/1717785846039064652
