created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Mon Nov 13 03:21:58 +0000 2023;1723904007813362024;"Pemindahan Ibu Kota Negara merupakaan transformasi Indonesia mewujudkan peradaban yang lebih maju.  #PLN #PLNUntukIndonesia #PLNSukseskanIKN #IKN #ListrikHijau #AcceleratingRenewableEnergy https://t.co/AiHEAo7d6D";0;1;0;0;in;1240832838330503168;1723904007813362024;si_energi;https://twitter.com/si_energi/status/1723904007813362024
Mon Nov 13 03:20:10 +0000 2023;1723903555587936728;"Inilah persembahan PLN mengukseskan pembangunan IKN Nusantara. Mewujudkan kemandirian energi nasional, mempercepat transformasi Indonesia dan mengakselerasi transisi energi.  #78TahunMenerangi #PLTSTerapungCirata #HLN78 #PLNRaksasaCarbonTrading";0;0;0;0;in;1240579528138739713;1723903547937321207;PLNuntukIDN;https://twitter.com/PLNuntukIDN/status/1723903555587936728
Mon Nov 13 03:20:09 +0000 2023;1723903547937321207;"Pemindahan Ibu Kota Negara merupakaan transformasi Indonesia mewujudkan peradaban yang lebih maju.  #PLN #PLNUntukIndonesia #PLNSukseskanIKN #IKN #ListrikHijau #AcceleratingRenewableEnergy https://t.co/nNhgEOh8lt";0;1;0;0;in;1240579528138739713;1723903547937321207;PLNuntukIDN;https://twitter.com/PLNuntukIDN/status/1723903547937321207
Mon Nov 13 03:15:39 +0000 2023;1723902417748541605;"Inilah persembahan PLN mengukseskan pembangunan IKN Nusantara. Mewujudkan kemandirian energi nasional, mempercepat transformasi Indonesia dan mengakselerasi transisi energi.  #78TahunMenerangi #PLTSTerapungCirata #HLN78 #PLNRaksasaCarbonTrading";0;0;0;1;in;1240572666362265603;1723902410085609890;ListrikMania;https://twitter.com/ListrikMania/status/1723902417748541605
Mon Nov 13 03:15:37 +0000 2023;1723902410085609890;"Pemindahan Ibu Kota Negara merupakaan transformasi Indonesia mewujudkan peradaban yang lebih maju.  #PLN #PLNUntukIndonesia #PLNSukseskanIKN #IKN #ListrikHijau #AcceleratingRenewableEnergy https://t.co/fKAe5fPOa8";0;1;0;1;in;1240572666362265603;1723902410085609890;ListrikMania;https://twitter.com/ListrikMania/status/1723902410085609890
Mon Nov 13 03:02:52 +0000 2023;1723899201174622670;"April. Semoga keadaan politik di Indonesia tetap stabil dan investor Korea dapat segera berinvestasi di IKN Nusantara.";0;0;0;0;in;1681876494942105601;1723899201174622670;adrian_aswari;https://twitter.com/adrian_aswari/status/1723899201174622670
Mon Nov 13 02:35:34 +0000 2023;1723892330111865117;"IKN Nusantara akan menjadi pusat peradaban baru, bukan saja di level nasional tapi di tingkatan dunia. Hal ini akan menjadi kebanggaan semua masyarakat Indonesia. #IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/jsPrHCANu8";0;0;0;0;in;1359091583505686530;1723892330111865117;BuanaAndri1;https://twitter.com/BuanaAndri1/status/1723892330111865117
Mon Nov 13 02:35:14 +0000 2023;1723892247983518001;"IKN Nusantara akan menjadi pusat peradaban baru, bukan saja di level nasional tapi di tingkatan dunia. Hal ini akan menjadi kebanggaan semua masyarakat Indonesia. #IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/NstOEwGHAM";0;0;0;0;in;1359091583505686530;1723892247983518001;BuanaAndri1;https://twitter.com/BuanaAndri1/status/1723892247983518001
Mon Nov 13 02:34:52 +0000 2023;1723892155507490820;"IKN Nusantara akan menjadi pusat peradaban baru, bukan saja di level nasional tapi di tingkatan dunia. Hal ini akan menjadi kebanggaan semua masyarakat Indonesia. #IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/CKoZPvsdpq";0;0;0;0;in;1359091583505686530;1723892155507490820;BuanaAndri1;https://twitter.com/BuanaAndri1/status/1723892155507490820
Mon Nov 13 02:26:32 +0000 2023;1723890055196954962;"@BerpikirP0sitif Wujudkan IKN Nusantara utk Indonesia Maju";0;0;0;0;in;1728708408;1723889492753272909;adepermadani1;https://twitter.com/adepermadani1/status/1723890055196954962
Mon Nov 13 02:26:20 +0000 2023;1723890005540585482;"@BerpikirP0sitif Indonesia Maju bersama IKN";0;0;0;0;in;1618837093551341569;1723889492753272909;1nfoPemerintah;https://twitter.com/1nfoPemerintah/status/1723890005540585482
Mon Nov 13 02:25:23 +0000 2023;1723889766389960837;"Wujudkan IKN Nusantara utk Indonesia Maju";0;0;0;0;in;1730012251;1723889541642076550;EgoakA;https://twitter.com/EgoakA/status/1723889766389960837
Mon Nov 13 02:25:08 +0000 2023;1723889706197254478;"Indonesia Maju bersama IKN";0;0;0;0;in;1564060355541831682;1723889492753272909;BerpikirP0sitif;https://twitter.com/BerpikirP0sitif/status/1723889706197254478
Mon Nov 13 01:53:01 +0000 2023;1723881621810806995;"IKN, inilah proyek yang akan membawa Indonesia menuju peradaban baru. Proyek yang jadi rebutan partai dan para pengusaha. Proyek yang dulu ditolak pendukung Prabowo. Gara² proyek ini pak Jokowi dituding menjual Indonesia ke asing, gara² proyek ini pak Jokowi juga dituduh merusak… https://t.co/OJHNbGhUGY";1;21;56;162;in;1101696077147729920;1723881621810806995;03__nakula;https://twitter.com/03__nakula/status/1723881621810806995
Mon Nov 13 01:39:11 +0000 2023;1723878140534255997;"Senin Indonesia 13 November #DemiIndonesia IKN Nusantara 0 KM Presiden RI APBN 2024  BUMN Reformasi Belum Selesai  November Rain Jakarta  SHP PIN Merah Putih   #Stamps #Filateli  Rp 1 M   Reformasi  09.09.99:09 Asembagus, 68373 Sembilan Sembilan Situbondo Tapal Kuda  Jawa Timur https://t.co/JflMWuqjoZ";0;0;0;0;in;1282189671728967681;1723878140534255997;wongkhojin;https://twitter.com/wongkhojin/status/1723878140534255997
Mon Nov 13 01:22:45 +0000 2023;1723874005872976108;"Pembangunan IKN langkah strategis untuk bawa Indonesia jadi negara maju https://t.co/cYWUazuNv5";0;0;0;0;in;1716092538833301504;1723874005872976108;Bebywoon;https://twitter.com/Bebywoon/status/1723874005872976108
Mon Nov 13 01:19:14 +0000 2023;1723873120094916718;"IKN Nusantara akan menjadi pusat kemajuan bangsa Indonesia #KotaDuniaUntukSemua https://t.co/ZWpFoWesqf";0;0;0;0;in;1544206377949995009;1723873120094916718;felisa_r14;https://twitter.com/felisa_r14/status/1723873120094916718
Mon Nov 13 01:18:58 +0000 2023;1723873053262909787;"IKN Nusantara akan menjadi pusat kemajuan bangsa Indonesia #KotaDuniaUntukSemua https://t.co/uPJ3EuHcv6";0;0;0;0;in;1544206377949995009;1723873053262909787;felisa_r14;https://twitter.com/felisa_r14/status/1723873053262909787
Mon Nov 13 01:18:53 +0000 2023;1723873033461403799;"IKN Nusantara akan menjadi pusat kemajuan bangsa Indonesia #KotaDuniaUntukSemua https://t.co/SaModPRmkd";0;0;0;0;in;1544206377949995009;1723873033461403799;felisa_r14;https://twitter.com/felisa_r14/status/1723873033461403799
Mon Nov 13 01:17:54 +0000 2023;1723872782658748442;"IKN Nusantara akan menjadi pusat kemajuan bangsa Indonesia #KotaDuniaUntukSemua https://t.co/s9deH8hviK";0;0;0;0;in;1544206377949995009;1723872782658748442;felisa_r14;https://twitter.com/felisa_r14/status/1723872782658748442
Mon Nov 13 00:31:26 +0000 2023;1723861090142966142;"#EmangBoleh IKN Nusantara sekeren ini?  Tau gak gaes, akan dibangun National Training Center tuk TIMNAS Indonesia di IKN Nusantara? Presiden FIFA Gianni Infantino ungkapkan pembangunan ini sangat penting bagi sepak bola Indonesia.   Blunder puas Senin Minggu Gus Mus BUMN Wasit https://t.co/E7jqMFRxG7";1;3;9;11;in;1322908062059962369;1723861090142966142;coema_coemi;https://twitter.com/coema_coemi/status/1723861090142966142
Sun Nov 12 23:46:44 +0000 2023;1723849839988126086;"@PJL19320382 Loh itu kan hanya analogi.  Tentu saja tdk persis sperti mendukung bolla.  Jkw mendukung capres yg dia percaya bisa&amp  mampu meneruskan legasinya, IKN, Hilirisasi,dyl. Apa langkah itu agar Indonesia maju 2045 bisa tercapai, apakah itu bkn untuk kemajuan bangsa &amp  negara.";0;2;0;1;in;1383301453528244224;1723846577255481364;sukmawijaya91;https://twitter.com/sukmawijaya91/status/1723849839988126086
Sun Nov 12 23:38:30 +0000 2023;1723847767729352932;"FIFA sebut pusat latihan nasional di IKN sebagai proyek penting  Presiden FIFA mengatakan national training center yang sedang dibangun di Ibu Kota Nusantara menjadi langkah yang sangat penting bagi persepakbolaan Indonesia.  Rembang Malawan Blunder  Gus Mus BUMN Wasit puas https://t.co/lzsDV5vaQm";3;1;10;12;in;1009255291790036992;1723847767729352932;aiiptu;https://twitter.com/aiiptu/status/1723847767729352932
Sun Nov 12 23:16:10 +0000 2023;1723842148985180573;"Kesempatan kerja sama investasi untuk IKN antara Indonesia dan Korea Selatan sangatlah luas. Apalagi Korea berpengalaman dalam membangun smart city. https://t.co/CAenR7Mz2S";1;0;1;5;in;23343960;1723842148985180573;kompascom;https://twitter.com/kompascom/status/1723842148985180573
Sun Nov 12 23:12:31 +0000 2023;1723841231099191308;"Kolaborasi PLN dan otorita IKN https://t.co/BQ0UCUHb8l";0;0;0;0;in;1359496256616210432;1723841231099191308;IndonesiaMilik2;https://twitter.com/IndonesiaMilik2/status/1723841231099191308
Sun Nov 12 23:04:26 +0000 2023;1723839194861109383;"FIFA sebut pusat latihan nasional yg sedang dibangun di IKN Nusantara menjadi langkah yg sangat penting bagi persepakbolaan Indonesia. Karena akan mendukung talenta-talenta muda dan berbakat di Tanah Air.   Rembang Malawan Blunder  Gus Mus BUMN Wasit puas #ไบร์ทวิน https://t.co/B194EmZ3M5";2;3;10;11;in;2580861451;1723839194861109383;bamantara00;https://twitter.com/bamantara00/status/1723839194861109383
Sun Nov 12 21:29:13 +0000 2023;1723815235419807982;"sepertinya saya tidak akan komentar apapun soal gibrot untuk waktu lama seperti jg begitu trhdp ikn: ora mutu blas! ngapain dikomentari.";0;0;2;8;in;46614875;1723815235419807982;mkusumawijaya;https://twitter.com/mkusumawijaya/status/1723815235419807982
Sun Nov 12 18:28:34 +0000 2023;1723769774088311084;"IKN Nusantara sebagai wujud tranformasi Indonesia Maju https://t.co/Be6vBD2Qtk";0;0;0;2;in;2758629058;1723769774088311084;ayaaanayaaa;https://twitter.com/ayaaanayaaa/status/1723769774088311084
Sun Nov 12 18:28:23 +0000 2023;1723769726411616544;"IKN Nusantara sebagai wujud tranformasi Indonesia Maju https://t.co/fMW2ExuOKE";0;0;0;1;in;2758629058;1723769726411616544;ayaaanayaaa;https://twitter.com/ayaaanayaaa/status/1723769726411616544
Sun Nov 12 18:28:10 +0000 2023;1723769671889866939;"IKN Nusantara sebagai wujud tranformasi Indonesia Maju https://t.co/Sw6MnZAJr2";0;0;0;1;in;2758629058;1723769671889866939;ayaaanayaaa;https://twitter.com/ayaaanayaaa/status/1723769671889866939
Sun Nov 12 18:27:56 +0000 2023;1723769613425774765;"IKN Nusantara sebagai wujud tranformasi Indonesia Maju https://t.co/uBf23BcCck";0;0;0;1;in;2758629058;1723769613425774765;ayaaanayaaa;https://twitter.com/ayaaanayaaa/status/1723769613425774765
Sun Nov 12 18:27:39 +0000 2023;1723769543711949152;"IKN Nusantara sebagai wujud tranformasi Indonesia Maju https://t.co/eVq49cE0N6";0;0;0;1;in;2758629058;1723769543711949152;ayaaanayaaa;https://twitter.com/ayaaanayaaa/status/1723769543711949152
Sun Nov 12 14:46:15 +0000 2023;1723713825621372951;"@Li9ayaTalaChes4 Setuju banget, IKN tidak mencerminkan keadilan buat seluruh propinsi yg ada di Indonesia.";0;0;0;1;in;990179825208963072;1668748292124200961;AdrisGaruda29;https://twitter.com/AdrisGaruda29/status/1723713825621372951
Sun Nov 12 11:59:17 +0000 2023;1723671807759372450;"@KWisnuaji @CNNIndonesia @gibran_tweet Setuju mas @gibran_tweet  Maju terus, keberlanjutan 21 hilirisasi dan IKN hrs terus berlanjut..  Menuju indonesia emas. Menuju mercusuar dunia.  Kami dukung 👍🙏";0;0;0;0;in;1707418170871717888;1723263954691260456;KiCebongMachine;https://twitter.com/KiCebongMachine/status/1723671807759372450
Sun Nov 12 11:48:19 +0000 2023;1723669044950417454;"@Gojekmilitan Ini gara gara proyek IKN dan Kercep Jakarta-Padalarang dan proyek lainnya yang butuh uang yang banyak, makanya rakyat Indonesia diperas oleh pejabat pemerintah dan negara.";0;0;1;4;in;1669742231228682241;1723640620022223274;FurqanIbr64677;https://twitter.com/FurqanIbr64677/status/1723669044950417454
Sun Nov 12 11:18:15 +0000 2023;1723661479411659234;"Kolaborasi PLN dan otorita IKN Nusantara #IndonesiaMaju #InfrastukturIndonesia #Indonesia #SDMIndonesia #SDMmaju #IKNNusantara https://t.co/EFH5x3dteX";0;1;0;0;in;1356621933152899072;1723661479411659234;sushiitr4shh;https://twitter.com/sushiitr4shh/status/1723661479411659234
Sun Nov 12 09:26:27 +0000 2023;1723633343001182336;"Inilah persembahan PLN mengukseskan pembangunan IKN Nusantara. Mewujudkan kemandirian energi nasional, mempercepat transformasi Indonesia dan mengakselerasi transisi energi.   #PLNUntukIndonesia #PLNSukseskanIKN";0;1;0;0;in;1635867522040999936;1723633055653605881;travoice0401;https://twitter.com/travoice0401/status/1723633343001182336
Sun Nov 12 08:16:10 +0000 2023;1723615658490167302;"Inilah persembahan PLN mengukseskan pembangunan IKN Nusantara. Mewujudkan kemandirian energi nasional, mempercepat transformasi Indonesia dan mengakselerasi transisi energi.   #PLNUntukIndonesia #PLNSukseskanIKN";0;1;2;3;in;3171520362;1723615651003347419;_pln_id;https://twitter.com/_pln_id/status/1723615658490167302
Sun Nov 12 07:55:56 +0000 2023;1723610565376090314;"Emas 2045 yg dasarnya dicanangkan oleh Jkw yakni IKN÷ Hilirisasi, Inffasrtuktur diselurah daerah di Indonesia. Diantara 3 capres sy melihat hanya Prabowo yg mampu menghadapi rintangan yv dihadapi Indonesia dlm menuju Negara Maju.  Jayalah Bangsaku Jayalah Negaramu.  Aamiin.";0;0;0;0;in;1383301453528244224;1723610555234295971;sukmawijaya91;https://twitter.com/sukmawijaya91/status/1723610565376090314
Sun Nov 12 06:26:03 +0000 2023;1723587944756486362;"@Bujing901 Mari bersama kita dukung pembangunan IKN";0;0;0;0;in;1691014514731581441;1723351341039333844;i_bersatu;https://twitter.com/i_bersatu/status/1723587944756486362
Sun Nov 12 05:23:08 +0000 2023;1723572110558413064;"@Fahrie_fahrial @Bardoel2 Betul . Palestina seharusnya lebih menyadarkan kita untuk segera menghentikan rezing agen 'Zionis Timur'. Mungkin rencana mereka TKA RRC 30 tahun jadi presiden di IKN, Indonesia hanya dikasih Jawa dan Sumatera,,,";0;0;0;0;in;85003847;1393897506027696130;kuputarung;https://twitter.com/kuputarung/status/1723572110558413064
Sun Nov 12 04:55:24 +0000 2023;1723565131081347185;"Sejumlah tokoh lokal Kaltim mendukung keberlangsungan pembangunan IKN Nusantara yang berkelanjutan, demi mewujudkan pemerataan pembangunan dan perekonomian masyarakat Indonesia. https://t.co/c9eV1ZiXtY";0;0;0;0;in;1069401364067868673;1723565131081347185;PolitikLingkar;https://twitter.com/PolitikLingkar/status/1723565131081347185
Sun Nov 12 04:53:07 +0000 2023;1723564559053799827;"IKN nih bakal jadi simbol kemajuan Indonesia, dengan konsep futuristik yang bakal jadi Smart and Sustainable Forest City, konsep kota dengan carbon-neutral  nggak sabar 2024 HUT Kemerdekaan di IKN, dengan super city di tengah hutan.   #TemuInfluencer2023 https://t.co/7OlfCZ5yrf";0;28;438;460;in;1376555310;1723564559053799827;UJunami;https://twitter.com/UJunami/status/1723564559053799827
Sun Nov 12 04:15:28 +0000 2023;1723555081138979248;"DIRANCANG Terkoneksi Akses Jalan Banjarbaru - Batulicin - Balangan, hingga IKN https://t.co/UnezryVRKp";0;0;0;0;in;1063485730729615361;1723555081138979248;IndonesiaSuar;https://twitter.com/IndonesiaSuar/status/1723555081138979248
Sun Nov 12 04:09:54 +0000 2023;1723553682300801485;"IKN untuk kesejahteraan bangsa Indonesia https://t.co/WwoMPN5Vst";0;0;0;0;in;1619974610853982209;1723553682300801485;IndikatorMesin;https://twitter.com/IndikatorMesin/status/1723553682300801485
Sun Nov 12 04:05:21 +0000 2023;1723552537528381773;"Rkyt yg ingin pembangunan berkelanjutan,IKN,Hilirisasi, infrasgruktur yg merata disemua daaerah Indonesia,,ayo kt pilih Prabowo Gibran. Hanya Prabowo Ganjar yg  bisa leluasa melanjutkan krn keduamya bkn aktor yg diperintah oleh stradara, mrk pemainnya bkn yg dimainkan.";0;0;1;2;in;1383301453528244224;1723552537528381773;sukmawijaya91;https://twitter.com/sukmawijaya91/status/1723552537528381773
Sun Nov 12 03:26:57 +0000 2023;1723542871083765828;"@KotaNusantara @Hansunriko @ikn_id @_Umamlik @CerahID Ibu Kota Nusantara akan menjadi pusat teknologi dan inovasi di Indonesia. #IbuKotaNegara";0;0;0;0;in;1590891231894437889;1723467541220356438;CakraBaylor17;https://twitter.com/CakraBaylor17/status/1723542871083765828
Sun Nov 12 03:19:01 +0000 2023;1723540875836572123;"@joehelmiy @Greschinov Makanya isu HAM yg di papua pada kenceng kak, soalnya tujuan utama negara yg mensponsori KKB itu yg biar Indonesia pecah wkwkw, bayangin kalau papua beneran pisah, pasti gerakan separatis yg lain langsung gerak lagi.  Btw pemerintah udah mulai memperhatikan kok lewat IKN 😌";0;0;0;0;in;994804231050756096;1722985272718090691;pizzatanpananas;https://twitter.com/pizzatanpananas/status/1723540875836572123
Sun Nov 12 02:41:42 +0000 2023;1723531486262104469;"Presiden Jokowi Ajak Semua Pihak Bersama Bangun IKN #ikn #iknnusantara #indonesia #jokowi https://t.co/7XgGRR4jvS";0;1;0;0;in;1413438936425242624;1723531486262104469;GrizelleJovank4;https://twitter.com/GrizelleJovank4/status/1723531486262104469
Sun Nov 12 02:41:36 +0000 2023;1723531460962062343;"@CyprienYomaira Ajakan ini menekankan peran IKN dalam mendukung transformasi digital dan industri 4.0 di Indonesia.";0;0;0;0;in;1700148304367980544;1723394395574038715;agam_bassam;https://twitter.com/agam_bassam/status/1723531460962062343
Sun Nov 12 02:30:38 +0000 2023;1723528702062199043;"IKN Kota layak untuk menjadi kota baru dan maju menggantikan Jakarta sebagai Ibu Kota Negara Indonesia https://t.co/BSC0Q1lV1o";0;0;0;0;in;970184907614969857;1723528702062199043;AhmadAhlan10;https://twitter.com/AhmadAhlan10/status/1723528702062199043
Sun Nov 12 02:30:32 +0000 2023;1723528676418158776;"IKN Kota layak untuk menjadi kota baru dan maju menggantikan Jakarta sebagai Ibu Kota Negara Indonesia https://t.co/FzaFAM5Jc4";0;0;0;0;in;970184907614969857;1723528676418158776;AhmadAhlan10;https://twitter.com/AhmadAhlan10/status/1723528676418158776
Sun Nov 12 02:30:26 +0000 2023;1723528652280021366;"IKN Kota layak untuk menjadi kota baru dan maju menggantikan Jakarta sebagai Ibu Kota Negara Indonesia https://t.co/hoxQmAiQk4";0;0;0;0;in;970184907614969857;1723528652280021366;AhmadAhlan10;https://twitter.com/AhmadAhlan10/status/1723528652280021366
Sun Nov 12 01:54:38 +0000 2023;1723519640473841812;"Pembangunan IKN berdampak positif bagi kesejahteraan masyarakat kaltim https://t.co/08dDtMLx61";0;0;0;0;in;1359496256616210432;1723519640473841812;IndonesiaMilik2;https://twitter.com/IndonesiaMilik2/status/1723519640473841812
Sun Nov 12 01:54:09 +0000 2023;1723519520105697730;"Bambang susantono kepala otorita IKN menyatakan tidak ada ruang korupsi di lembaga otorita IKN https://t.co/WI1e94CMfB";0;0;0;0;in;1359496256616210432;1723519520105697730;IndonesiaMilik2;https://twitter.com/IndonesiaMilik2/status/1723519520105697730
Sun Nov 12 01:53:22 +0000 2023;1723519324017897962;"Rapimnas PII 2023 para insinyur Indonesia dukung pembangunan IKN https://t.co/p5cRvm6Xyb";0;0;0;0;in;1359496256616210432;1723519324017897962;IndonesiaMilik2;https://twitter.com/IndonesiaMilik2/status/1723519324017897962
Sun Nov 12 01:49:30 +0000 2023;1723518349228036357;"Presiden Jokowi Ajak Semua Pihak Bangun IKN  Pembangunan seluruh sektor terus dipercepat menuju Indonesia maju  #presidenjokowi  #jokowimembangunindonesia https://t.co/MVcPImoWFz";0;0;0;0;in;1562805895834517508;1723518318647406671;dwinda_eka_p;https://twitter.com/dwinda_eka_p/status/1723518349228036357
