created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Thu Nov 16 06:47:59 +0000 2023;1725043017571315851;"ENERGI HIJAU UNTUK KELISTRIKAN IKN NUSANTARA! Green, Smart, and Beautiful!   PLN all-out mendukung infrastruktur kelistrikan hijau untuk mendukung IKN menjadi Ibu Kota terbaik di mana semuanya akan berbasis state of the art of technology, sumber energi bersih untuk IKN https://t.co/VtprxqPuaV";0;0;0;0;in;1655828883449708544;1725043017571315851;AdmumMnk16677;https://twitter.com/AdmumMnk16677/status/1725043017571315851
Thu Nov 16 04:37:33 +0000 2023;1725010192184848419;"Bandar Udara IKN adalah bandar udara yang akan digunakan untuk mendukung pelayanan kegiatan pemerintah di IKN.  Bandara ini ditargetkan mulai melakukan pelayanan terbatas pada Juli 2024 dan melayani operasi penuh penerbangan pada Desember 2024. https://t.co/yBHd2gBrvw";3;3;16;42;in;1455419498018656256;1725010192184848419;ikn_id;https://twitter.com/ikn_id/status/1725010192184848419
Thu Nov 16 03:35:47 +0000 2023;1724994648501100881;"PLN all-out mendukung infrastruktur kelistrikan hijau untuk mendukung IKN menjadi Ibu Kota terbaik di mana semuanya akan berbasis state of the art of technology.  #PLNSukseskanIKN https://t.co/hk0FadmLPf";0;0;0;0;in;1670774870999957505;1724994648501100881;mtkserumpu3020;https://twitter.com/mtkserumpu3020/status/1724994648501100881
Thu Nov 16 03:35:05 +0000 2023;1724994470108921947;"ENERGI HIJAU UNTUK KELISTRIKAN IKN NUSANTARA! Green, Smart, and Beautiful!   PLN all-out mendukung infrastruktur kelistrikan hijau untuk mendukung IKN menjadi Ibu Kota terbaik di mana semuanya akan berbasis state of the art of technology, https://t.co/8LJ99oRgnQ";0;0;0;0;in;1622853528468455424;1724994470108921947;CaptainBandung8;https://twitter.com/CaptainBandung8/status/1724994470108921947
Thu Nov 16 02:49:46 +0000 2023;1724983067612488123;"Embung Mentawir siap mendukung kawasan IKN Nusantara #IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/caRjOKP1gF";0;1;0;0;in;1564445082866323456;1724983067612488123;BertaniKodok;https://twitter.com/BertaniKodok/status/1724983067612488123
Thu Nov 16 02:31:02 +0000 2023;1724978354330456485;"ENERGI HIJAU UNTUK KELISTRIKAN IKN NUSANTARA! Green, Smart, and Beautiful!   PLN all-oul mendukung infrastruktur kelistrikan hijau untuk mendukung IKN menjadi Ibu Kota terbaik di mana semuanya akan berbasis   #PLNSukseskanIKN #IKN #ListrikHijau https://t.co/EU3Ljp3ITo";0;0;0;0;in;60474512;1724978354330456485;anggahasmoro;https://twitter.com/anggahasmoro/status/1724978354330456485
Thu Nov 16 01:53:48 +0000 2023;1724968982833496568;"ENERGI HIJAU UNTUK KELISTRIKAN IKN NUSANTARA! Green, Smart, and Beautiful!   PLN all-out mendukung infrastruktur kelistrikan hijau untuk mendukung IKN menjadi Ibu Kota terbaik di mana semuanya akan berbasis ---  #PLNSukseskanIKN #AcceleratingRenewableEnergy";0;0;0;1;in;1631200392540454914;1724968982833496568;kda_uptgresik;https://twitter.com/kda_uptgresik/status/1724968982833496568
Thu Nov 16 01:46:04 +0000 2023;1724967035858571293;"PLN all-out mendukung infrastruktur kelistrikan hijau untuk mendukung IKN menjadi Ibu Kota terbaik di mana semuanya akan berbasis state of the art of technology.  #PLNSukseskanIKN https://t.co/aICK4G9MG7";0;0;0;0;in;1640627640465002498;1724967035858571293;electrizen_plk;https://twitter.com/electrizen_plk/status/1724967035858571293
Thu Nov 16 01:14:08 +0000 2023;1724958999270084753;"ENERGI HIJAU UNTUK KELISTRIKAN IKN NUSANTARA! Green, Smart, and Beautiful!   PLN all-out mendukung infrastruktur kelistrikan hijau untuk mendukung IKN menjadi Ibu Kota terbaik di mana semuanya akan berbasis ---  #PLNSukseskanIKN #AcceleratingRenewableEnergy";0;0;0;1;in;1631206068109074433;1724958999270084753;abdulazis190369;https://twitter.com/abdulazis190369/status/1724958999270084753
Thu Nov 16 01:08:10 +0000 2023;1724957499487350906;"🌳 ~PLN Icon Plus, Subholding Beyond kWh dari PLN siap menghadirkan solusi Smart City di Ibu Kota Nusantara (IKN). "Peran utama PLN Icon Plus adalah mendukung keandalan sistem kelistrikan IKN yang disediakan PLN," kata Direktur";0;0;0;0;in;1677927640546840578;1724957499487350906;AbiAbisatyaaaa;https://twitter.com/AbiAbisatyaaaa/status/1724957499487350906
Wed Nov 15 15:22:28 +0000 2023;1724810102165905523;"Green, Smart, and Beautiful!   PLN all-out mendukung  kelistrikan hijau untuk mendukung IKN menjadi Ibu Kota terbaik di mana semuanya akan berbasis state of the art of technology,   #PLN #PLNUntukIndonesia #PLNSukseskanIKN #IKN #PLNAkselerasiEBT #AcceleratingRenewableEnergy https://t.co/m5WMMaPyDI";0;0;0;0;in;1680928877655527425;1724810102165905523;bumnjitu501;https://twitter.com/bumnjitu501/status/1724810102165905523
Wed Nov 15 14:11:25 +0000 2023;1724792220304413099;"PLN all-out mendukung infrastruktur kelistrikan hijau untuk mendukung IKN menjadi Ibu Kota terbaik di mana semuanya akan berbasis state of the art of technology, sumber energi bersih untuk IKN akan didukung teknologi pintar berbasis Artificial Intelligence (AI).  #PLNSukseskanIKN https://t.co/ivRfe7AghZ";0;0;0;0;in;1598619553109803011;1724792220304413099;BUMN_PSR_BEDA;https://twitter.com/BUMN_PSR_BEDA/status/1724792220304413099
Wed Nov 15 13:33:47 +0000 2023;1724782752489496842;"Mendukung pembangunan Ibu Kota Nusantara (IKN) dengan konsep kota hutan atau forest city yang pintar, hijau, indah dan ramah lingkungan, PLN menyiapkan Stasiun Pengisian Kendaraan Listrik Umum (SPKLU) di kawasan IKN.  #HLN78 #AcceleratedRenewableEnergyDevelopment https://t.co/BUawdLfq13";0;1;0;0;in;1240572666362265603;1724782752489496842;ListrikMania;https://twitter.com/ListrikMania/status/1724782752489496842
Wed Nov 15 13:32:44 +0000 2023;1724782485895303583;"Mendukung pembangunan Ibu Kota Nusantara (IKN) dengan konsep kota hutan atau forest city yang pintar, hijau, indah dan ramah lingkungan, PLN menyiapkan Stasiun Pengisian Kendaraan Listrik Umum (SPKLU) di kawasan IKN.  #HLN78 #AcceleratedRenewableEnergyDevelopment https://t.co/leRt2Gha01";0;1;0;0;in;1240579528138739713;1724782485895303583;PLNuntukIDN;https://twitter.com/PLNuntukIDN/status/1724782485895303583
Wed Nov 15 13:31:51 +0000 2023;1724782264012468381;"Mendukung pembangunan Ibu Kota Nusantara (IKN) dengan konsep kota hutan atau forest city yang pintar, hijau, indah dan ramah lingkungan, PLN menyiapkan Stasiun Pengisian Kendaraan Listrik Umum (SPKLU) di kawasan IKN.  #HLN78 #AcceleratedRenewableEnergyDevelopment https://t.co/U9tMTQVRPA";0;1;0;0;in;1240832838330503168;1724782264012468381;si_energi;https://twitter.com/si_energi/status/1724782264012468381
Wed Nov 15 12:11:43 +0000 2023;1724762100285968855;"Mayapada Hospital Nusantara dirancang menjadi rumah sakit ramah lingkungan yang berdiri di luas area 1,1 hektar, di mana 20 persen dari luasan lahan akan menjadi area dasar hijau, mendukung pasien menggunakan transportasi umum, menyediakan jalur pejalan kaki… https://t.co/6WUP6K4Cfd";1;3;10;16;in;1455419498018656256;1724762100285968855;ikn_id;https://twitter.com/ikn_id/status/1724762100285968855
Wed Nov 15 10:58:00 +0000 2023;1724743547528892444;"ENERGI HIJAU UNTUK KELISTRIKAN IKN NUSANTARA!   Green, Smart, and Beautiful!   PLN all-out mendukung infrastruktur kelistrikan hijau untuk mendukung IKN menjadi Ibu Kota terbaik di mana semuanya akan berbasis ---    #PLNSukseskanIKN #AcceleratingRenewableEnergy #PLNNewEnergy";0;0;0;0;in;1679048877868187649;1724743547528892444;mega6336333;https://twitter.com/mega6336333/status/1724743547528892444
Wed Nov 15 08:32:09 +0000 2023;1724706841207459931;"PLN all-out mendukung infrastruktur kelistrikan hijau untuk mendukung IKN menjadi Ibu Kota terbaik di mana semuanya akan berbasis state of the art of technology.  #PLNSukseskanIKN https://t.co/E6XLjr4zBO";0;0;5;0;in;1636711566388396032;1724706841207459931;electrizen_sab;https://twitter.com/electrizen_sab/status/1724706841207459931
Wed Nov 15 08:01:48 +0000 2023;1724699207028904388;"PLN all-out mendukung infrastruktur kelistrikan hijau untuk mendukung IKN menjadi Ibu Kota terbaik di mana semuanya akan berbasis state of the art of technology.  #PLNSukseskanIKN https://t.co/D7weWLLxku";0;0;0;1;in;1642762664240873476;1724699207028904388;electrizen_tab;https://twitter.com/electrizen_tab/status/1724699207028904388
Wed Nov 15 05:25:53 +0000 2023;1724659968937509247;"@abangbelneg Kami warga Mataram mendukung pembangunan IKN Nusantara #IbuKotaNegara";0;0;0;0;in;1497074663511322624;1724585873625505891;ArdiRamdona;https://twitter.com/ArdiRamdona/status/1724659968937509247
Wed Nov 15 05:08:04 +0000 2023;1724655482416308432;"PLN all-out mendukung infrastruktur kelistrikan hijau untuk mendukung IKN menjadi Ibu Kota terbaik di mana semuanya akan berbasis state of the art of technology, https://t.co/K0OBqmfLI5";0;1;0;0;in;128474131;1724655469745369470;agann_;https://twitter.com/agann_/status/1724655482416308432
Wed Nov 15 05:04:11 +0000 2023;1724654507286843449;"#repost @ditjenpptr Halo #SobatPPTR Sebagai wilayah pusat kegiatan industri yang mendukung kegiatan Pembangunan Ibu Kota Nusantara (IKN),  https://t.co/vDOrESGO4i https://t.co/mU2aoOjZ2Q";0;0;0;0;in;1489091953325002756;1724654507286843449;atrbpn_okus;https://twitter.com/atrbpn_okus/status/1724654507286843449
Wed Nov 15 04:09:49 +0000 2023;1724640823793648064;"PLN all-out mendukung infrastruktur kelistrikan hijau untuk mendukung IKN menjadi Ibu Kota terbaik di mana semuanya akan berbasis state of the art of technology, #78TahunMenerangi #HLN78 https://t.co/SvtPTSQ55x";0;1;0;1;in;1630457880112685056;1724640812733206773;InvernessKilt_;https://twitter.com/InvernessKilt_/status/1724640823793648064
Wed Nov 15 04:02:19 +0000 2023;1724638938298798348;"PLN all-out mendukung infrastruktur kelistrikan hijau untuk mendukung IKN menjadi Ibu Kota terbaik di mana semuanya akan berbasis state of the art of technology.  #PLN #PLNUntukIndonesia #PLNSukseskanIKN #IKN #PLNAkselerasiEBT #AcceleratingRenewableEnergy https://t.co/O4DgzJKfTv";0;0;0;0;in;1600039299143327744;1724638938298798348;bumnsmgjitu1;https://twitter.com/bumnsmgjitu1/status/1724638938298798348
Wed Nov 15 04:01:46 +0000 2023;1724638797156299198;"PLN Icon Plus, Subholding Beyond kWh dari PLN siap menghadirkan solusi Smart City di Ibu Kota Nusantara (IKN). "Peran utama PLN Icon Plus adalah mendukung keandalan sistem kelistrikan IKN yang disediakan PLN," kata Direktur Utama PLN Icon Plus, Ari Rahmat";0;0;0;0;in;1678694539962499073;1724638797156299198;RiskiGunaw31076;https://twitter.com/RiskiGunaw31076/status/1724638797156299198
Wed Nov 15 03:48:07 +0000 2023;1724635363418030177;"📢 PLN Icon Plus, Subholding Beyond kWh dari PLN siap menghadirkan solusi Smart City di Ibu Kota Nusantara (IKN). "Peran utama PLN Icon Plus adalah mendukung keandalan sistem kelistrikan IKN yang disediakan PLN,"";0;0;0;0;in;1665580874291892226;1724635363418030177;ari_azrill;https://twitter.com/ari_azrill/status/1724635363418030177
Wed Nov 15 03:28:07 +0000 2023;1724630330597114352;"ENERGI HIJAU UNTUK KELISTRIKAN IKN NUSANTARA! Green, Smart, and Beautiful!   PLN all-out mendukung infrastruktur kelistrikan hijau untuk mendukung IKN menjadi Ibu Kota terbaik di mana semuanya akan berbasis state of the art of technology, sumber energi bersih untuk IKN akan https://t.co/sjJpp9NHjY";0;1;0;0;in;1713811203657797632;1724630330597114352;Bagusbecks07;https://twitter.com/Bagusbecks07/status/1724630330597114352
Wed Nov 15 03:17:49 +0000 2023;1724627738378776966;"ENERGI HIJAU UNTUK KELISTRIKAN IKN NUSANTARA! Green, Smart, and Beautiful!   PLN all-out mendukung infrastruktur kelistrikan hijau untuk mendukung IKN menjadi Ibu Kota terbaik di mana semuanya akan berbasis state of the art of technology. https://t.co/GPEA2SQyLb";0;0;0;0;in;917171018203930624;1724627738378776966;RonyAndika_;https://twitter.com/RonyAndika_/status/1724627738378776966
Wed Nov 15 03:03:55 +0000 2023;1724624238995489069;"Mendukung pembangunan Ibu Kota Nusantara (IKN) dengan konsep kota hutan atau forest city yang pintar, hijau, indah dan ramah lingkungan, PLN menyiapkan Stasiun Pengisian Kendaraan Listrik Umum (SPKLU) di kawasan IKN.    #PLN #PLNUntukIndonesia https://t.co/ZaNmEVwMm2";0;1;17;11;in;3171520362;1724624238995489069;_pln_id;https://twitter.com/_pln_id/status/1724624238995489069
Wed Nov 15 02:58:08 +0000 2023;1724622786830991745;"@abangbelneg Kami warga Mataram mendukung pembangunan IKN Nusantara #PindahIbuKota";0;0;0;0;in;1500740266965102593;1724585873625505891;SafiraaHasna;https://twitter.com/SafiraaHasna/status/1724622786830991745
Wed Nov 15 02:39:36 +0000 2023;1724618119858327840;"Melalui kerja sama ini, diharapkan dapat memfasilitasi pertukaran data dan penyelenggaraan riset dan inovasi yang sejalan dengan rencana pembangunan IKN serta mendukung pencapaian key performance indicator (KPI) IKN.  #KotaDuniauntukSemua #Nusantara #IbuKotaNegara #IKN #Indonesia https://t.co/t45q17Zij3";0;0;0;2;in;1455419498018656256;1724618110643380483;ikn_id;https://twitter.com/ikn_id/status/1724618119858327840
Wed Nov 15 02:34:40 +0000 2023;1724616877593555397;"ENERGI HIJAU UNTUK KELISTRIKAN IKN NUSANTARA! Green, Smart, and Beautiful!  PLN all-out mendukung infrastruktur kelistrikan hijau untuk mendukung IKN menjadi Ibu Kota terbaik di mana semuanya akan berbasis ---   #PLNSukseskanIKN #AcceleratingRenewableEnergy https://t.co/yi1pCOMyLM";0;1;0;0;in;1632614261527842816;1724616877593555397;bskr_arie;https://twitter.com/bskr_arie/status/1724616877593555397
Wed Nov 15 02:08:37 +0000 2023;1724610323020407052;"ENERGI HIJAU UNTUK KELISTRIKAN IKN NUSANTARA! Green, Smart, and Beautiful! PLN all-out mendukung infrastruktur kelistrikan hijau untuk mendukung IKN menjadi Ibu Kota terbaik di mana semuanya akan berbasis state of the art of technology,sumber energi bersih untuk IKN akan didukung https://t.co/pT8C6rZJoj";0;0;0;1;in;1246998785152004102;1724610323020407052;DedehAyu8;https://twitter.com/DedehAyu8/status/1724610323020407052
Wed Nov 15 01:45:07 +0000 2023;1724604408112332932;"Mungkin drama perpanjangan kekuasaan  haus jabatan &amp  kekayaan melalui manipulasi keputusan di MK dgn mendukung keluarganya  soal tetap ingin mengendalikan proyek2 strategis nasional, alutsista, IKN dll yg duitnya ribuan triliun. Drama Neo Orba: korupsi kolusi nepotisme (KKN)?";0;1;4;19;in;45602536;1724598184675311671;GunRomli;https://twitter.com/GunRomli/status/1724604408112332932
Wed Nov 15 01:30:19 +0000 2023;1724600686594425100;"ENERGI HIJAU UNTUK KELISTRIKAN IKN NUSANTARA! Green, Smart, and Beautiful!   PLN all-out mendukung infrastruktur kelistrikan hijau untuk mendukung IKN menjadi Ibu Kota terbaik di mana semuanya akan berbasis state of the art of technology, .   #PLNUntukIndonesia #PLNSukseskanIKN https://t.co/LSlNYVfLqB";0;0;0;1;in;1594538443979526144;1724600686594425100;BUMNJAMBITRAMP1;https://twitter.com/BUMNJAMBITRAMP1/status/1724600686594425100
Wed Nov 15 00:52:13 +0000 2023;1724591097450758596;"13 Lembaga yang ada di PBB mendukung pembangunan yang ada di IKN Nusantara  #IbukotaNegara #IKNNusantara #PindahIbuKota https://t.co/b8eLdsY5K1";0;0;0;0;in;1587822469200564224;1724591097450758596;blekhhole;https://twitter.com/blekhhole/status/1724591097450758596
Wed Nov 15 00:51:13 +0000 2023;1724590846484557888;"penduduk, terkait mendukung IKN kedepannya kita tingkatkan produksi kita, kita tak ada libur tak ada kata tanggal merah, jika jadi PPL tak ada hari libur karena  konsumsi pangan setiap hari ada, IKN settingannya jangan seperti Jakarta yang  penyangganya di topang dari beberapa";0;1;0;0;in;1106772233827934209;1724590825496367493;BSIP_Papua;https://twitter.com/BSIP_Papua/status/1724590846484557888
Tue Nov 14 14:56:14 +0000 2023;1724441113388364134;"ENERGI HIJAU UNTUK KELISTRIKAN IKN NUSANTARA! Green, Smart, and Beautiful!   PLN all-out mendukung infrastruktur kelistrikan hijau untuk mendukung IKN menjadi Ibu Kota terbaik di mana semuanya akan berbasis state of the art of technology, sumber energi bersih untuk IKN https://t.co/ClULWhx4PP";0;0;0;0;in;1629105011740520448;1724441113388364134;benisetiawan321;https://twitter.com/benisetiawan321/status/1724441113388364134
Tue Nov 14 11:52:10 +0000 2023;1724394792338272412;"beautiful untuk IKN Nusantara. PLN telah merancang sistem kelistrikan untuk IKN Nusantara menjadi kota hijau yang listriknya berbasis pada energi baru dan terbarukan (EBT). PLN mendukung IKN Nusantara menjadi kota hijau, futuristik dan berkelanjutan, dan semuanya akan berbasis";0;1;0;0;in;1613058867600183297;1724394790408822857;bumnjtghebat;https://twitter.com/bumnjtghebat/status/1724394792338272412
Tue Nov 14 11:14:29 +0000 2023;1724385308446515682;"Nah kan udah makan korban PHK, efek boikot boikot produk USA yg mendukung Israel.   Sekali di skak Matt USA, dah demo. Gimana kalau MCD dkk yg lain ikutan hengkang. Efek domino ivestor asing gamau tanam modal lagi aja IHSG anjlok, IKN ga ada sponsor. https://t.co/ZFSQrPN7g3";0;0;0;0;in;1584147349261418496;1724385308446515682;kcymaerxthaere;https://twitter.com/kcymaerxthaere/status/1724385308446515682
Tue Nov 14 10:43:26 +0000 2023;1724377492956582380;"ENERGI HIJAU UNTUK KELISTRIKAN IKN NUSANTARA! Green, Smart, and Beautiful!   PLN all-out mendukung infrastruktur kelistrikan hijau untuk mendukung IKN menjadi Ibu Kota terbaik di mana semuanya akan berbasis state of the art of technology, https://t.co/rgfIKiE0cw";0;1;0;1;in;1453239019895205888;1724377492956582380;BJKT2Terpercaya;https://twitter.com/BJKT2Terpercaya/status/1724377492956582380
Tue Nov 14 10:29:00 +0000 2023;1724373862081585540;"PLN all-out mendukung infrastruktur kelistrikan hijau menjadikan IKN sebagai Ibu Kota terbaik di mana semuanya akan berbasis state of the art of technology, sumber energi bersih untuk IKN akan didukung teknologi pintar berbasis Artificial Intelligence (AI) yang paling mutakhir https://t.co/OuI2JSwU2k";0;1;0;1;in;225193521;1724373775305851383;Anna_Tiraas;https://twitter.com/Anna_Tiraas/status/1724373862081585540
Tue Nov 14 09:44:01 +0000 2023;1724362541571444789;"Program manajemen tersebut melibatkan pengelolaan infrastruktur teknologi informasi secara holistik untuk mendukung keberlanjutan dan efisiensi operasional di kawasan tersebut.  #KotaDuniauntukSemua #Nusantara #IbuKotaNegara #IKN #Indonesia";0;0;0;1;in;1455419498018656256;1724362526178373837;ikn_id;https://twitter.com/ikn_id/status/1724362541571444789
Tue Nov 14 09:27:15 +0000 2023;1724358321388536115;"ENERGI HIJAU UNTUK KELISTRIKAN IKN NUSANTARA! Green, Smart, and Beautiful!  PLN all-out mendukung infrastruktur kelistrikan hijau menjadikan IKN sebagai Ibu Kota terbaik di mana semuanya akan berbasis state of the art of technology, sumber energi bersih untuk IKN https://t.co/C9Muc8x6BC";0;1;0;0;in;81806192;1724358321388536115;trimastinurdia;https://twitter.com/trimastinurdia/status/1724358321388536115
Tue Nov 14 09:12:19 +0000 2023;1724354563099250890;"ENERGI HIJAU UNTUK KELISTRIKAN IKN NUSANTARA! Green, Smart, and Beautiful! PLN all-out mendukung infrastruktur kelistrikan hijau untuk mendukung IKN menjadi Ibu Kota terbaik di mana semuanya akan berbasis state of the art of technology, sumber energi bersih untuk IKN akan https://t.co/PfMX5pJdfm";0;0;0;0;in;1634034085571198977;1724354563099250890;naunami2023;https://twitter.com/naunami2023/status/1724354563099250890
Tue Nov 14 07:45:58 +0000 2023;1724332832594801110;"ENERGI HIJAU UNTUK KELISTRIKAN IKN NUSANTARA! Green, Smart, and Beautiful!  PLN all-out mendukung infrastruktur kelistrikan hijau untuk mendukung IKN menjadi Ibu Kota terbaik di mana semuanya akan berbasis state of the art of technology, https://t.co/9q0F0iund6";0;1;0;1;in;1616295366722482181;1724332832594801110;BUMNJABAR_HEBAT;https://twitter.com/BUMNJABAR_HEBAT/status/1724332832594801110
Tue Nov 14 07:00:26 +0000 2023;1724321372418310360;"PLN all-out mendukung infrastruktur kelistrikan hijau untuk mendukung IKN menjadi Ibu Kota terbaik di mana semuanya akan berbasis state of the art of technology, sumber energi bersih untuk IKN akan didukung teknologi pintar berbasis Artificial Intelligence (AI). #PLNSukseskanIKN https://t.co/WRdbkg6ZH4";0;0;0;1;in;1431603466053439493;1724321372418310360;bumn_srgen_beda;https://twitter.com/bumn_srgen_beda/status/1724321372418310360
Tue Nov 14 06:47:00 +0000 2023;1724317992224432245;"@voiceofpkb @aniesbaswedan @cakimiNOW Gus Imin  @cakiminow  akan tetap lanjutkan Proyek IKN dengan perbaikan dan revitalisasi 🤝🏻  Mendukung dan Tetap Solid.";0;0;0;2;in;1687480912639074304;1723995377173762450;Samsul0672;https://twitter.com/Samsul0672/status/1724317992224432245
Tue Nov 14 05:51:47 +0000 2023;1724304099456561366;"PLN telah merancang sistem kelistrikan untuk IKN Nusantara menjadi kota hijau yang listriknya berbasis pada energi baru dan terbarukan (EBT). PLN mendukung IKN Nusantara menjadi kota hijau, futuristik dan berkelanjutan, dan semuanya akan berbasis state of the art of technology. https://t.co/Z8PLRb5Z6l";0;1;0;0;in;171386530;1724304079030276597;plndisjatim;https://twitter.com/plndisjatim/status/1724304099456561366
Tue Nov 14 04:25:48 +0000 2023;1724282460257558744;"@IKNnusantaraID Kami warga Mataram mendukung pembangunan IKN Nusantara #IKNNusantara";0;0;0;0;in;1668807034731651073;1724230797325193652;garlingfigar;https://twitter.com/garlingfigar/status/1724282460257558744
Tue Nov 14 04:25:45 +0000 2023;1724282447389708528;"@IKNnusantaraID Kami warga Pontianak mendukung pembangunan IKN Nusantara #IKNNusantara";0;0;0;0;in;1574240270748565505;1724230797325193652;sanji94294665;https://twitter.com/sanji94294665/status/1724282447389708528
Tue Nov 14 03:45:48 +0000 2023;1724272394226061794;"@IKNnusantaraID IKN Nusantara mendukung terciptanya lingkungan bisnis yang inovatif dan kompetitif. #IbuKotaNegara";0;0;0;0;in;1500733492711555072;1724230797325193652;joni_kenz;https://twitter.com/joni_kenz/status/1724272394226061794
Tue Nov 14 03:34:44 +0000 2023;1724269607589163194;"untuk IKN Nusantara.  PLN telah merancang sistem kelistrikan untuk IKN Nusantara menjadi kota hijau yang listriknya berbasis pada energi baru dan terbarukan (EBT). PLN mendukung IKN Nusantara menjadi kota hijau, futuristik dan berkelanjutan, dan semuanya akan berbasis state of https://t.co/ee8NaFMEvs";0;1;0;0;in;1247046796653690880;1724269596067475926;pln_sulselrabar;https://twitter.com/pln_sulselrabar/status/1724269607589163194
Tue Nov 14 03:17:36 +0000 2023;1724265297677521178;"PLN all-out mendukung infrastruktur kelistrikan hijau untuk mendukung IKN menjadi Ibu Kota terbaik di mana semuanya akan berbasis state of the art of technology,  #PLNSukseskanIKN https://t.co/bSs5P3tHU4";0;1;0;0;in;1636677768648998912;1724265297677521178;suwunchoiii;https://twitter.com/suwunchoiii/status/1724265297677521178
